,title,trend_rank_score
589,2U (feat. Justin Bieber) - France,-5.8850000000000025
590,2U (feat. Justin Bieber) - Ireland,-15.690000000000001
591,2U (feat. Justin Bieber) - Italy,-3.665000000000008
592,2U (feat. Justin Bieber) - Seeb Remix - Sweden,0.28
593,2U (feat. Justin Bieber) - Sweden,-15.980000000000008
594,2U (feat. Justin Bieber) - United Kingdom,-19.435000000000006
595,2VS2 - Sweden,-3.5800000000000014
596,2all - United Kingdom,-1.045
597,2am - United Kingdom,0.205
598,2h du mat - France,0.03
599,2k17 - Ireland,0.35
600,2k17 - United Kingdom,-3.3150000000000004
601,2ollipop - Italy,-23.55999999999999
602,2step - Belgium,-0.2550000000000001
603,2step - Canada,-0.51
604,2step - Denmark,0.9799999999999999
605,2step - France,-0.034999999999999996
606,2step - Ireland,0.06999999999999995
607,2step - Sweden,0.9799999999999999
608,2step - United Kingdom,-0.8600000000000001
609,2wice (feat. Sai So) - Italy,0.325
610,3 - Denmark,-0.9799999999999999
611,3 Apor - Sweden,-1.9100000000000004
612,3 Chances (Dilla tutta) - Italy,-10.564999999999996
613,3 Etoiles - Belgium,-1.805
614,3 Etoiles - France,-1.1500000000000001
615,3 Headed Goat (feat. Lil Baby & Polo G) - Canada,3.3249999999999993
616,3 Headed Snake (feat. Young Thug) - Canada,0.265
617,3 Musketeers - Canada,0.9000000000000002
618,3 Musketeers - Ireland,0.25
619,3 Nights - Belgium,15.134999999999996
620,3 Nights - Canada,10.505000000000004
621,3 Nights - Denmark,7.839999999999997
622,3 Nights - France,2.39
623,3 Nights - Ireland,6.27999999999999
624,3 Nights - Sweden,1.705
625,3 Nights - United Kingdom,26.409999999999997
626,3 Occhi (feat. Il Ghost) - Italy,-1.0550000000000002
627,3 en 1 - Belgium,-1.705
628,3 en 1 - France,-8.48
629,"3, 2, 1 - Canada",-0.05000000000000107
630,"3, 2, 1 - Denmark",0.1549999999999996
631,"3, 2, 1 - Sweden",0.345
632,3. Dag - Denmark,0.425
633,3.5.7 - France,-2.6699999999999995
634,30 (feat. Bizzy Banks) - Belgium,0.475
635,30 (feat. Bizzy Banks) - Canada,-3.5699999999999994
636,30 (feat. Bizzy Banks) - Denmark,0.26000000000000006
637,30 (feat. Bizzy Banks) - France,0.43
638,30 (feat. Bizzy Banks) - Ireland,0.3
639,30 (feat. Bizzy Banks) - Italy,0.37
640,30 (feat. Bizzy Banks) - Sweden,0.405
641,30 (feat. Bizzy Banks) - United Kingdom,0.595
642,30 - Ireland,0.185
643,30 - United Kingdom,-2.769999999999999
644,30 Septembre - France,-1.1199999999999999
645,30 euros - France,0.04
646,30040 - France,0.34500000000000003
647,3005 - Ireland,0.15500000000000003
648,3005 - United Kingdom,0.18
649,305 - Belgium,0.225
650,305 - Canada,0.49
651,3095 pt2 - Belgium,0.525
652,3095 pt2 - France,-2.085
653,31 - Belgium,-2.155
654,31 - France,-6.605
655,31 DAYS - Canada,0.33
656,32 - France,1.1850000000000003
657,33 - Canada,0.39
658,34+35 - Belgium,8.435000000000004
659,34+35 - Canada,-15.01000000000001
660,34+35 - Denmark,-0.15500000000000008
661,34+35 - France,2.5049999999999986
662,34+35 - Ireland,-17.465000000000018
663,34+35 - Italy,0.6700000000000003
664,34+35 - Sweden,-5.409999999999998
665,34+35 - United Kingdom,-8.695
666,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - Belgium",-0.94
667,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - Canada",-11.349999999999996
668,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - Denmark",-3.3200000000000003
669,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - France",0.17
670,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - Ireland",-2.205
671,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - Italy",0.41
672,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - Sweden",-1.2399999999999998
673,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - United Kingdom",-4.669999999999999
674,365 - Belgium,-0.43999999999999995
675,365 - Canada,-2.500000000000001
676,365 - Denmark,0.03500000000000013
677,365 - Ireland,1.9350000000000003
678,365 - Italy,0.43
679,365 - Sweden,-5.449999999999999
680,365 - United Kingdom,1.91
681,38 Years Old - Canada,0.55
682,3:15 - Canada,0.09000000000000001
683,3:ans spårvagn genom ljuva livet - Så mycket bättre 2020 - Sweden,2.1399999999999997
684,3AM - Canada,0.115
685,3AM - Denmark,0.4700000000000001
686,3D Notte - Italy,0.03999999999999995
687,3G - Italy,0.92
688,3SEX - France,8.774999999999999
689,3STYLE - Denmark,-14.800000000000015
690,3WW (feat. Lomepal) - Lomepal Version - France,0.06
691,3WW - Belgium,0.5
692,3WW - Ireland,0.63
693,3WW - United Kingdom,1.015
694,3afia - France,0.21
695,3am - Canada,0.09500000000000003
696,3am - United Kingdom,0.06
697,3dabi - Belgium,0.195
698,3dabi - France,-2.18
699,3h36 - France,0.445
700,3min6 - France,-0.4099999999999999
701,3x filtré - France,-1.57
702,4 AM - Canada,0.07499999999999908
703,4 Da Gang (with Roddy Ricch) - Canada,-4.28
704,4 Da Kidz - Canada,0.24500000000000005
705,4 Days - Canada,0.215
706,4 Gott - Sweden,0.03
707,4 Life (feat. Graham Candy) - Belgium,0.20500000000000002
708,4 Matic - France,0.265
709,4 Me - Canada,-0.8250000000000001
710,4 Phones - Canada,0.5049999999999999
711,4 RINGAR - Sweden,0.2449999999999997
712,4 The Win - Belgium,0.14
713,4 da Gang - Canada,-0.12999999999999995
714,4 heure du mat - France,0.2
715,4 litres 2 - Freestyle - France,0.175
716,4 the Win - Belgium,0.165
717,4-5 (feat. R.O.C & Chich) - France,0.59
718,4/5 - Belgium,0.10499999999999995
719,"4/5 - From “Patser"" - Belgium",-1.5950000000000029
720,40 OZ - Italy,0.2
721,40 ans - France,-0.21500000000000005
722,40% - Belgium,3.9499999999999984
723,40% - France,24.19499999999999
724,42 - Canada,0.135
725,42 - Ireland,0.58
726,42 - Sweden,0.195
727,42 - United Kingdom,0.74
728,420 Freestyle - Canada,0.5550000000000002
729,420 in London - Canada,0.3
730,430 - Italy,-0.52
731,44 (feat. Yaro) - Belgium,0.28500000000000003
732,44 (feat. Yaro) - France,-5.13
733,44 BullDog - Belgium,-2.865
734,44 BullDog - Canada,-9.785000000000002
735,44 BullDog - Denmark,-1.535
736,44 BullDog - France,-1.1750000000000003
737,44 BullDog - Ireland,-2.5900000000000003
738,44 BullDog - Sweden,-1.0450000000000002
739,44 BullDog - United Kingdom,-4.545
740,44 More - Belgium,2.6849999999999996
741,44 More - Canada,-16.655000000000005
742,44 More - Denmark,0.7599999999999996
743,44 More - Ireland,1.0349999999999997
744,44 More - Sweden,0.09500000000000014
745,44 More - United Kingdom,-1.76
746,4422 - Belgium,-2.6599999999999997
747,4422 - Canada,-13.160000000000002
748,4422 - Denmark,-2.785
749,4422 - France,-1.33
750,4422 - Ireland,-6.205000000000002
751,4422 - Italy,-0.3
752,4422 - Sweden,-1.5450000000000004
753,4422 - United Kingdom,-12.220000000000002
754,444+222 - Canada,-4.0249999999999995
755,444+222 - United Kingdom,0.225
756,45 AMG - France,0.5349999999999999
757,45 Fahrenheit Girl - Denmark,-3.140000000000001
758,45 SMOKE - Ireland,0.525
759,45 SMOKE - United Kingdom,0.615
760,45 atmo - France,0.08000000000000004
761,458 - Sweden,-6.669999999999999
762,460 N Kings Road - Belgium,0.08
763,47 (feat. Stefflon Don) - United Kingdom,-7.865
764,47 AK - Belgium,0.13
765,47 AK - France,-2.2349999999999994
766,48 Floors (feat. Mansa) - Canada,0.555
767,48 Floors (with Mansa) - Canada,-1.715
768,48 Timer - Denmark,-0.19500000000000028
769,48 ore (feat. Momoney & Sedrick) - Italy,0.115
770,48H (feat. Sfera Ebbasta) - Italy,2.5699999999999927
771,48HRS - Ireland,0.265
772,48HRS - United Kingdom,0.345
773,4:17 - France,-0.315
774,4:20 (feat. Gemitaiz & Madman) - Italy,-0.08000000000000021
775,4AM in Coventry - Ireland,0.35500000000000004
776,4AM in Coventry - United Kingdom,-2.745000000000001
777,4EVIGT - Denmark,0.205
778,4GETU - Italy,0.18499999999999983
779,4L (feat. MamboLosco) - Italy,-7.989999999999999
780,4L - Canada,0.04499999999999997
781,4LIFE - Denmark,-2.519999999999999
782,4Livet - Denmark,-6.529999999999996
783,4Matic - Denmark,-4.07
784,4Z - Italy,-2.06
785,4h - Sweden,0.625
786,4m2 - France,0.15499999999999997
787,4pm in Calabasas - Canada,-1.5150000000000001
788,4pm in Calabasas - Ireland,0.31
789,4pm in Calabasas - United Kingdom,0.37000000000000005
790,4th Dimension - Belgium,-0.23000000000000007
791,4th Dimension - Canada,-4.82
792,4th Dimension - Denmark,-1.1250000000000002
793,4th Dimension - France,0.015
794,4th Dimension - Ireland,0.5800000000000008
795,4th Dimension - Sweden,0.8699999999999998
796,4th Dimension - United Kingdom,-0.81
797,4x Duurder - Belgium,-4.035
798,5 Am in Toronto - Canada,-1.1450000000000002
799,5 Am in Toronto - Ireland,0.3
800,5 Am in Toronto - United Kingdom,0.44500000000000006
801,5 End 100 - Denmark,-6.264999999999999
802,5 Hooks - Canada,0.35
803,5 Juillet 1962 - France,-0.76
804,5 Years Time - Ireland,0.5800000000000001
805,5 Years Time - United Kingdom,1.06
806,5 ans - France,0.165
807,5 fine frøkner - Denmark,-3.56
808,5 fine frøkner - Sweden,10.920000000000002
809,5 in the Morning - Belgium,0.41
810,5 in the Morning - Ireland,0.015
811,5 in the Morning - United Kingdom,0.345
812,5 minuter - Sweden,-13.045000000000005
813,5 minuti - Italy,0.105
814,5% TINT - Belgium,-1.83
815,5% TINT - Canada,-10.459999999999999
816,5% TINT - Denmark,-2.5549999999999997
817,5% TINT - France,-0.6499999999999999
818,5% TINT - Ireland,-1.205
819,5% TINT - Italy,0.03
820,5% TINT - Sweden,-0.365
821,5% TINT - United Kingdom,-2.5849999999999995
822,"5, 6, 7, 8 - Ireland",0.04
823,"5, 6, 7, 8 - United Kingdom",0.24000000000000002
824,50 Bro's - Belgium,0.6550000000000005
825,50 Cali - United Kingdom,0.375
826,50 Special - Italy,0.81
827,50/50 - Sweden,0.09999999999999992
828,500 € - France,0.38000000000000006
829,5000 Volt - Sweden,0.91
830,501 - Belgium,-0.14499999999999996
831,505 - Ireland,0.985
832,505 - United Kingdom,13.044999999999991
833,50milabaci (feat. Kina) - Italy,0.5599999999999999
834,50x - Belgium,-0.09500000000000003
835,50x - France,-3.085000000000001
836,5200 - Canada,-0.125
837,5711 - France,-0.635
838,59 Carats - Belgium,0.065
839,59 Carats - France,-1.8850000000000002
840,5AM - Sweden,-2.555
841,5AM - United Kingdom,-6.934999999999997
842,"5G (feat. Nitro, Fabri Fibra & Jake La Furia) - Italy",-6.2950000000000035
843,5G - Belgium,-8.344999999999997
844,5G - France,-8.505000000000003
845,5H55 - Belgium,-0.33
846,5H55 - France,-6.274999999999999
847,5X - Canada,0.345
848,5X - France,0.19
849,5k (feat. Clementino & Federica Napoli) - Italy,0.37
850,5olo - Italy,-15.18
851,5ème rapport - France,0.23500000000000004
852,"6 A.M. (feat. Guè Pequeno, Izi) - Italy",-5.944999999999999
853,6 AM - Italy,-13.049999999999999
854,6 For 6 - Ireland,-2.1699999999999995
855,6 For 6 - United Kingdom,-8.689999999999998
856,6 In the Morning - Sweden,0.06
857,6 Inch (feat. The Weeknd) - Canada,-0.02499999999999994
858,6 Inch (feat. The Weeknd) - Denmark,0.22000000000000003
859,6 Inch (feat. The Weeknd) - Ireland,-0.905
860,6 Inch (feat. The Weeknd) - Sweden,0.13499999999999995
861,6 Inch (feat. The Weeknd) - United Kingdom,-0.82
862,6 Kiss - Belgium,0.41
863,6 Kiss - Canada,-5.910000000000001
864,6 Kiss - France,0.155
865,6 Kiss - Ireland,0.23
866,6 Kiss - United Kingdom,0.57
867,6 Million Ways - Belgium,0.4
868,6 PM - Italy,0.24499999999999997
869,6 Summers - Belgium,0.08
870,6 Summers - Canada,0.255
871,6 del mattino (feat. Brancar) - Italy,-1.7350000000000005
872,6+4 - United Kingdom,0.045
873,6.3 - Belgium,-0.2950000000000017
874,6.3 - France,19.184999999999988
875,6.35 - Belgium,0.085
876,6.35 - France,-3.525
877,6.45i - France,-9.860000000000001
878,6/10 - Ireland,0.24
879,6/10 - United Kingdom,0.105
880,60 années - Belgium,-6.994999999999999
881,60 années - France,-3.6049999999999995
882,60% - France,0.09
883,600 Francs - France,0.36
884,600 Heste - Denmark,-6.745000000000005
885,64 BARRE DI PAURA - Italy,-3.3649999999999993
886,64 BARRE DI VITTORIA - Italy,-0.87
887,6452 - France,0.020000000000000087
888,65th & Ingleside - Canada,-0.9100000000000001
889,65th & Ingleside - Ireland,0.145
890,66 - Belgium,1.0000000000000002
891,66 - Canada,-6.3500000000000005
892,66 - United Kingdom,0.335
893,666 - Italy,-7.219999999999999
894,666GAP - Italy,0.4099999999999999
895,"669, Pt. 2 - France",-1.1150000000000002
896,679 (feat. Remy Boyz) - Canada,0.365
897,68 - Italy,-3.7800000000000002
898,69.93 (feat. ASHE 22) - France,0.215
899,6:30 - Ireland,0.075
900,6:30 - United Kingdom,14.119999999999992
901,6T - France,0.03
902,6itch - Italy,0.085
903,6itch remix - feat. Nitro - Italy,-16.204999999999995
904,6ix 9ine (feat. K-Trap) - United Kingdom,0.05
905,7 - Italy,-4.445
906,7 Am Freestyle - Canada,0.37
907,7 Days - Ireland,0.765
908,7 Days - United Kingdom,1.565
909,7 Minutes - Belgium,0.9450000000000002
910,7 Minutes - Canada,0.19000000000000009
911,7 Minutes - Denmark,3.640000000000001
912,7 Minutes - Ireland,2.76
913,7 Minutes - Sweden,-1.2449999999999999
914,7 Sins - Denmark,0.055
915,7 Summers - Canada,-17.069999999999997
916,7 Years - Belgium,0.5400000000000005
917,7 Years - Canada,0.25499999999999984
918,7 Years - Denmark,7.71500000000001
919,7 Years - France,-0.32999999999999996
920,7 Years - Ireland,5.4499999999999975
921,7 Years - Italy,-2.0700000000000003
922,7 Years - Sweden,1.8400000000000003
923,7 Years - United Kingdom,9.435
924,7 miliardi - Italy,15.574999999999996
925,7 rings - Belgium,-9.51
926,7 rings - Canada,14.904999999999992
927,7 rings - Denmark,-10.775
928,7 rings - France,13.025000000000004
929,7 rings - Ireland,-17.56000000000002
930,7 rings - Italy,-7.030000000000001
931,7 rings - Sweden,-11.925000000000008
932,7 rings - United Kingdom,-2.4400000000000075
933,7 sur 7 - Belgium,-13.685
934,7 sur 7 - France,-17.54
935,7 vie là (feat. Koba LaD & Bolémvn) - France,0.1
936,7+3 - Italy,-10.590000000000003
937,7.65 - Belgium,-0.905
938,7.65 - France,-4.34
939,7/11 - Ireland,0.45
940,7/11 - United Kingdom,0.6950000000000001
941,7/8 Sour - Italy,-17.63
942,70 - France,0.05
943,71100 - Italy,0.41999999999999993
944,72 Timer - Denmark,-3.8700000000000006
945,724 - Sweden,-10.77
946,734 - Canada,-2.255000000000001
947,734 - Denmark,0.065
948,734 - Ireland,0.32
949,734 - United Kingdom,0.285
950,74 BARS - Sweden,1.4400000000000006
951,74 Bars - Sweden,2.820000000000001
952,777 - Canada,0.33499999999999996
953,777 - United Kingdom,0.005
954,7am On Bridle Path - Belgium,-0.11499999999999994
955,7am On Bridle Path - Canada,-12.195000000000004
956,7am On Bridle Path - Denmark,-2.0000000000000004
957,7am On Bridle Path - France,-0.4649999999999999
958,7am On Bridle Path - Ireland,-4.135
959,7am On Bridle Path - Italy,0.23499999999999993
960,7am On Bridle Path - Sweden,-0.415
961,7am On Bridle Path - United Kingdom,-6.68
962,7empest - Belgium,0.455
963,7empest - Canada,0.08000000000000004
964,7empest - Denmark,0.13
965,7empest - Ireland,0.03
966,7rapper ma1 - Italy,-11.969999999999999
967,7th Sevens - Belgium,0.03
968,8 - Belgium,-2.4399999999999995
969,8 - Canada,-7.205
970,8 - Denmark,-1.2999999999999998
971,8 - Ireland,-7.5299999999999985
972,8 - Italy,0.11
973,8 - Sweden,-1.85
974,8 - United Kingdom,-5.140000000000001
975,8 Days of Christmas - Belgium,0.5549999999999999
976,8 Days of Christmas - Canada,2.25
977,8 Days of Christmas - Denmark,0.975
978,8 Days of Christmas - France,0.515
979,8 Days of Christmas - Ireland,8.189999999999998
980,8 Days of Christmas - Italy,6.864999999999998
981,8 Days of Christmas - United Kingdom,14.709999999999999
982,8 Letters - Belgium,3.3549999999999995
983,8 Letters - Canada,4.085000000000001
984,8 Letters - Denmark,0.6850000000000005
985,8 Letters - Ireland,0.385
986,8 Out Of 10 - Belgium,-4.835
987,8 Out Of 10 - Canada,-18.284999999999997
988,8 Out Of 10 - Denmark,-4.680000000000001
989,8 Out Of 10 - France,-2.6500000000000004
990,8 Out Of 10 - Ireland,-9.874999999999996
991,8 Out Of 10 - Italy,-1.56
992,8 Out Of 10 - Sweden,-1.2
993,8 Out Of 10 - United Kingdom,-7.500000000000001
994,8 Style II - United Kingdom,-0.1949999999999998
995,8 marzo - Sanremo 2020 - Italy,-1.3877787807814457e-16
996,8-Ball (feat. Kid Cudi) - Belgium,0.145
997,8-Ball (feat. Kid Cudi) - Canada,0.24
998,8-Ball (feat. Kid Cudi) - Denmark,0.41
999,8-Ball (feat. Kid Cudi) - France,0.155
1000,8-Ball (feat. Kid Cudi) - Italy,0.015
1001,8-Ball (feat. Kid Cudi) - United Kingdom,0.355
1002,"808 (feat. dutchavelli, DigDat & B Young) - Ireland",0.24
1003,"808 (feat. dutchavelli, DigDat & B Young) - United Kingdom",-9.885
1004,808 - United Kingdom,0.33
1005,82nd All The Way - Sweden,0.415
1006,83 - Denmark,0.8300000000000004
1007,865 - Canada,-6.8050000000000015
1008,8TEEN - Canada,1.365
1009,8TEEN - Denmark,2.0049999999999994
1010,8TEEN - Ireland,0.48499999999999993
1011,8rosk1 - feat. Mahmood - Italy,-14.314999999999998
1012,9 - Ireland,0.065
1013,9 1 1 3 (feat. SCH) - Belgium,-4.905
1014,9 1 1 3 (feat. SCH) - France,-4.234999999999997
1015,9 5 . s o u t h - Belgium,1.75
1016,9 5 . s o u t h - Canada,-7.400000000000001
1017,9 5 . s o u t h - Denmark,0.7999999999999998
1018,9 5 . s o u t h - Ireland,1.005
1019,9 5 . s o u t h - Sweden,0.7350000000000001
1020,9 5 . s o u t h - United Kingdom,1.0899999999999999
1021,9 Bridge - Canada,0.38
1022,9 Crimes - Belgium,0.29500000000000004
1023,9 milli - France,0.18500000000000003
1024,9 månader - Sweden,-5.604999999999999
1025,9 to 5 - Ireland,3.390000000000002
1026,9 to 5 - Sweden,0.36
1027,9 to 5 - United Kingdom,3.5200000000000005
1028,9+4=13 - France,0.34
1029,9.13 - Canada,0.04999999999999996
1030,9.13 - Denmark,0.405
1031,9.13 - Ireland,0.4650000000000001
1032,9.13 - Sweden,0.27
1033,9.13 - United Kingdom,0.34
1034,9.3 - Italy,0.9899999999999991
1035,90-talet - Sweden,-11.895000000000008
1036,90MIN - Italy,11.764999999999986
1037,91's - Belgium,-20.085000000000004
1038,91's - France,6.905
1039,911 - Belgium,-9.295
1040,911 - Canada,-1.115
1041,911 - Charli XCX & A. G. Cook Remix - Ireland,0.085
1042,911 - France,21.084999999999987
1043,911 - Ireland,-1.2850000000000001
1044,911 - Italy,0.33
1045,911 - Sweden,0.495
1046,911 - United Kingdom,-3.09
1047,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy) - Canada,-0.1300000000000002
1048,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy) - Ireland,0.59
1049,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy) - United Kingdom,0.51
1050,91:an - Sweden,0.58
1051,92 Explorer - Belgium,-0.6800000000000003
1052,92 Explorer - Canada,-14.194999999999999
1053,92 Explorer - Denmark,-5.19
1054,92 Explorer - Ireland,-4.835000000000001
1055,92 Explorer - Italy,0.02
1056,92 Explorer - Sweden,-1.9550000000000003
1057,92 Explorer - United Kingdom,-9.594999999999999
1058,92i veyron - France,0.5350000000000003
1059,93 - Canada,0.395
1060,93 Coast - France,-1.435
1061,93 Empire Remix - France,0.195
1062,93 Gangstérisme - France,0.16500000000000004
1063,93 empire - France,-2.9050000000000007
1064,93 mesures - Belgium,-0.12999999999999995
1065,93 mesures - France,-6.245
1066,93% [Tijuana] - Belgium,4.34
1067,93% [Tijuana] - France,29.409999999999982
1068,95 - Ireland,-3.4899999999999998
1069,95 - Sweden,7.464999999999989
1070,99 + 1 (feat. MoStack) - United Kingdom,0.05
1071,99 Problems - Ireland,0.045
1072,99 Problems - United Kingdom,0.01
1073,99/19 - Denmark,0.66
1074,999 (with Camilo) - Canada,0.08
1075,999 - Sweden,0.030000000000000006
1076,9MM - Denmark,-4.88
1077,9NA - Denmark,-0.29
1078,9min - France,0.245
